TU,Region,1900 -> 1901,1901 -> 1902,1902 -> 1903,1903 -> 1904,1904 -> 1905,1905 -> 1906,1906 -> 1907,1907 -> 1908,1908 -> 1909,1909 -> 1910,1910 -> 1911,1911 -> 1912,1912 -> 1913,1913 -> 1914,1914 -> 1915,1915 -> 1916,1916 -> 1917,1917 -> 1918,1918 -> 1919,1919 -> 1920,1920 -> 1921,1921 -> 1922,1922 -> 1923,1923 -> 1924,1924 -> 1925,1925 -> 1926,1926 -> 1927,1927 -> 1928,1928 -> 1929,1929 -> 1930,1930 -> 1931,1931 -> 1932,1932 -> 1933,1933 -> 1934,1934 -> 1935,1935 -> 1936,1936 -> 1937,1937 -> 1938,1938 -> 1939,1939 -> 1940,1940 -> 1941,1941 -> 1942,1942 -> 1943,1943 -> 1944,1944 -> 1945,1945 -> 1946,1946 -> 1947,1947 -> 1948,1948 -> 1949,1949 -> 1950,1950 -> 1951,1951 -> 1952,1952 -> 1953,1953 -> 1954,1954 -> 1955,1955 -> 1956,1956 -> 1957,1957 -> 1958,1958 -> 1959,1959 -> 1960,1960 -> 1961,1961 -> 1962,1962 -> 1963,1963 -> 1964,1964 -> 1965,1965 -> 1966,1966 -> 1967,1967 -> 1968,1968 -> 1969,1969 -> 1970,1970 -> 1971,1971 -> 1972,1972 -> 1973,1973 -> 1974,1974 -> 1975,1975 -> 1976,1976 -> 1977,1977 -> 1978,1978 -> 1979,1979 -> 1980,1980 -> 1981,1981 -> 1982,1982 -> 1983,1983 -> 1984,1984 -> 1985,1985 -> 1986,1986 -> 1987,1987 -> 1988,1988 -> 1989,1989 -> 1990,1990 -> 1991,1991 -> 1992,1992 -> 1993,1993 -> 1994,1994 -> 1995,1995 -> 1996,1996 -> 1997,1997 -> 1998,1998 -> 1999,1999 -> 2000,2000 -> 2001,2001 -> 2002,2002 -> 2003,2003 -> 2004,2004 -> 2005,2005 -> 2006,2006 -> 2007,2007 -> 2008,2008 -> 2009,2009 -> 2010,2010 -> 2011,2011 -> 2012,2012 -> 2013,2013 -> 2014,2014 -> 2015,2015 -> 2016,2016 -> 2017,2017 -> 2018,2018 -> 2019,2019 -> 2020,2020 -> 2021,2021 -> 2022,2022 -> 2023,2023 -> 2024,2024 -> 2025,2025 -> 2026,2026 -> 2027,2027 -> 2028,2028 -> 2029,2029 -> 2030,2030 -> 2031,2031 -> 2032,2032 -> 2033,2033 -> 2034,2034 -> 2035,2035 -> 2036,2036 -> 2037,2037 -> 2038,2038 -> 2039,2039 -> 2040,2040 -> 2041,2041 -> 2042,2042 -> 2043,2043 -> 2044,2044 -> 2045,2045 -> 2046,2046 -> 2047,2047 -> 2048,2048 -> 2049,2049 -> 2050,2050 -> 2051,2051 -> 2052,2052 -> 2053,2053 -> 2054,2054 -> 2055,2055 -> 2056,2056 -> 2057,2057 -> 2058,2058 -> 2059,2059 -> 2060,2060 -> 2061,2061 -> 2062,2062 -> 2063,2063 -> 2064,2064 -> 2065,2065 -> 2066,2066 -> 2067,2067 -> 2068,2068 -> 2069,2069 -> 2070,2070 -> 2071,2071 -> 2072,2072 -> 2073,2073 -> 2074,2074 -> 2075,2075 -> 2076,2076 -> 2077,2077 -> 2078,2078 -> 2079,2079 -> 2080,2080 -> 2081,2081 -> 2082,2082 -> 2083,2083 -> 2084,2084 -> 2085,2085 -> 2086,2086 -> 2087,2087 -> 2088,2088 -> 2089,2089 -> 2090,2090 -> 2091,2091 -> 2092,2092 -> 2093,2093 -> 2094,2094 -> 2095,2095 -> 2096,2096 -> 2097,2097 -> 2098,2098 -> 2099,2099 -> 2100
BusHydrogen,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TruckFossil,France,746.25,766.25,788.75,810.0,832.5,856.25,881.25,906.25,932.5,961.25,988.75,1021.25,1051.25,1086.25,1121.25,1157.5,1197.5,1237.5,1281.25,1327.5,1375.0,1426.25,1480.0,1536.25,1595.0,1658.75,1725.0,1795.0,1868.75,1946.25,2028.75,2113.75,2205.0,2301.25,2401.25,2507.5,2620.0,2736.25,2858.75,2990.0,3125.0,3268.75,3418.75,3576.25,3742.5,3915.0,4100.0,4290.0,4491.25,4702.5,4922.5,5156.25,5398.75,5653.75,5920.0,6201.25,6495.0,6803.75,7125.0,7463.75,7817.5,8188.75,8578.75,8985.0,9412.5,9860.0,10328.75,10818.75,11332.5,11872.5,12435.0,22546.25,24168.75,-847.5,10467.5,28050.0,4911.25,23680.0,3800.0,8483.75,8383.75,5003.75,5812.5,8951.25,1477.5,20943.75,15928.75,27800.0,13767.5,18886.25,16772.5,13658.75,7847.5,7902.5,7492.5,4261.25,15248.75,22771.25,5997.5,7611.25,23341.25,18321.25,12987.5,22417.5,13802.5,13210.0,14302.5,17916.25,2975.0,28910.0,-10263.75,-14607.5,-7330.0,1113.75,-10337.5,-32277.5,-32762.5,-33255.0,-33750.0,-34252.5,-34758.75,-35271.25,-35790.0,-36312.5,-36841.25,-37376.25,-37916.25,-38461.25,-39013.75,-39570.0,4031.25,4077.5,4121.25,4166.25,4211.25,8611.25,8718.75,8826.25,8935.0,9045.0,9156.25,9268.75,9382.5,9496.25,9612.5,9728.75,9847.5,9966.25,10087.5,10207.5,-4533.75,-4617.5,-4701.25,-4785.0,-4870.0,-4956.25,-5043.75,-5132.5,-5221.25,-5311.25,-4363.75,-4440.0,-4520.0,-4598.75,-4680.0,-4761.25,-4842.5,-4926.25,-5010.0,-5095.0,-5181.25,-5267.5,-5355.0,-5445.0,-5533.75,-5625.0,-5716.25,-5808.75,-5903.75,-5997.5,-6092.5,-6191.25,-6287.5,-6387.5,-6486.25,-6588.75,-6690.0,-6793.75,-6897.5,-7003.75,-7110.0,-7217.5,-7326.25,-7437.5,-7547.5,-7661.25,-7773.75,-7888.75,-8006.25,-8122.5
TruckElec,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.25,342.5,346.25,350.0,356.25,361.25,365.0,371.25,375.0,381.25,385.0,391.25,396.25,401.25,407.5,-33.75,-35.0,-35.0,-36.25,-37.5,12.5,12.5,12.5,11.25,12.5,11.25,12.5,11.25,11.25,12.5,11.25,11.25,11.25,10.0,11.25,465.0,471.25,476.25,483.75,490.0,496.25,503.75,508.75,516.25,522.5,325.0,328.75,332.5,337.5,340.0,345.0,350.0,353.75,357.5,362.5,366.25,371.25,375.0,380.0,385.0,388.75,393.75,398.75,402.5,408.75,412.5,417.5,422.5,427.5,432.5,437.5,442.5,448.75,452.5,458.75,463.75,468.75,475.0,480.0,485.0,491.25,497.5,502.5,507.5,513.75
TruckHydrogen,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTWFossil,Africa,7288.75,7417.5,7550.0,7685.25,7824.75,7968.5,8117.25,8270.5,8430.25,8596.0,8768.5,8948.5,9136.5,9333.0,9538.75,9754.25,9980.5,10217.25,10466.5,10727.5,11001.5,11289.5,11591.75,11908.5,12241.0,12589.5,12954.75,13337.25,13737.5,14156.5,14594.25,15051.5,15529.0,16027.25,16546.5,17087.75,17651.25,18237.75,18847.5,19481.75,20140.0,20824.0,21533.75,22270.0,23033.5,23824.5,24644.0,25493.25,26372.0,27281.75,28223.25,29196.75,30203.5,31245.0,32321.25,33433.5,34583.25,35771.0,36998.25,38265.75,39575.25,40927.25,42323.75,43765.75,45254.75,46792.0,48379.5,50018.25,51710.25,53456.75,55260.25,57121.75,59043.25,61027.5,63075.25,65189.75,67372.25,69625.75,71951.75,74353.25,114120.75,114475.0,114847.75,115237.5,115643.75,116486.5,116924.0,117375.5,117840.5,118318.25,132888.25,133427.5,133981.0,134546.75,135125.0,163682.0,164371.0,165075.5,165793.5,196883.0,-137434.5,-228164.25,237785.75,-68703.5,110121.25,496582.0,609259.5,473002.0,332333.75,567176.0,314381.5,271898.25,-83309.5,-28031.75,-61074.75,243280.5,245217.75,247168.75,249132.5,251110.25,188952.75,190411.0,191879.75,193358.0,194846.25,-20405.75,-20746.5,-21090.0,-21436.5,-21786.25,173618.75,174937.25,176264.5,177600.5,178945.75,194510.25,195995.0,197490.0,198995.0,200510.0,183345.25,184720.5,186104.5,187498.0,188900.75,134018.0,134955.0,135898.25,136847.25,137802.75,-54481.75,-55179.75,-55883.75,-56593.25,-57308.0,-11985.5,-12314.0,-12645.75,-12980.25,-13318.0,-229171.0,-231379.5,-233604.75,-235845.75,-238103.75,-341172.0,-344337.0,-347525.0,-350736.0,-353970.0,-377111.75,-380565.75,-384044.75,-387548.5,-391077.75,-457984.25,-462115.75,-466277.25,-470468.25,-474689.5,-336939.0,-339982.75,-343048.25,-346135.75,-349245.5,-202132.25,-203974.0,-205829.25,-207697.75,-209579.75,-173420.75,-174996.75,-176584.0,-178182.75,-179793.25,-110868.5,-111883.5,-112906.0,-113935.75,-114972.75
TTWElec,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.25,371.25,372.25,373.25,374.75,748.75,751.25,753.75,756.5,1154.0,-832.5,-814.25,-335.75,-550.25,-386.25,78.5,129.0,45.75,-26.25,82.0,-21.25,-37.0,-173.5,-139.0,-140.0,37134.0,37449.5,37767.0,38087.0,38409.0,372881.5,376052.75,379246.25,382462.5,385701.25,669705.75,675385.25,681104.75,686864.75,692664.5,809905.75,816740.25,823622.25,830552.5,837531.75,989242.75,997559.5,1005934.5,1014368.0,1022860.25,1304805.5,1315764.25,1326800.0,1337912.5,1349102.75,1954097.5,1970552.5,1987122.75,2003809.25,2020612.5,3025256.25,3050810.0,3076542.25,3102455.25,3128549.5,3230875.75,3257993.0,3285300.25,3312798.0,3340488.0,4518788.25,4556822.0,4595122.0,4633690.0,4672527.25,5613856.25,5661061.25,5708596.25,5756463.5,5804665.25,5923479.0,5972966.5,6022799.0,6072978.75,6123508.0,7024272.75,7082905.0,7141946.25,7201398.75,7261265.25,6905482.0,6962556.5,7020027.0,7077896.5,7136167.25,6165744.0,6215835.0,6266272.0,6317055.75,6368189.75,5801362.5,5847791.5,5894538.25,5941605.25,5988994.25,5347562.0,5389559.5,5431843.0,5474413.0,5517272.5
TTWHydrogen,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.0,1802.5,1817.75,1833.25,1849.0,10580.5,10671.0,10762.0,10854.0,10946.25,16011.25,16147.5,16284.75,16423.25,16562.75,53118.5,53573.0,54030.75,54491.75,54956.25,276080.0,278453.25,280842.75,283249.5,285673.0,489303.0,493498.5,497723.75,501978.75,506263.75,649617.75,655166.5,660754.25,666381.25,672047.75,830253.75,837322.5,844441.0,851609.5,858828.25,793222.25,799909.5,806643.5,813425.0,820253.5,764081.5,770457.25,776877.25,783342.0,789851.75,705104.75,710909.25,716754.25,722639.25,728565.25,594801.5,599589.0,604409.75,609263.25,614150.0,585570.5,590231.5,594924.25,599649.0,604406.25,575993.25,580524.25,585086.25,589679.25,594303.5
PLDVFossil,Africa,7189.0,7368.5,7555.5,7748.5,7949.0,8158.0,8376.0,8603.5,8841.0,9091.0,9353.0,9628.5,9918.5,10223.5,10545.5,10884.5,11243.0,11621.5,12020.5,12443.0,12889.0,13360.0,13857.5,14383.0,14938.0,15523.5,16142.5,16795.0,17483.0,18208.5,18974.0,19779.5,20628.5,21522.0,22463.0,23453.0,24494.0,25588.5,26739.5,27948.0,29219.0,30552.5,31953.5,33423.5,34967.0,36586.0,38284.5,40066.0,41934.5,43893.0,45946.5,48099.0,50355.0,52719.0,55196.0,57791.5,60510.0,63358.5,66341.5,69466.5,72738.5,76166.0,79754.5,83513.0,87447.5,91568.0,95882.0,100398.5,105127.5,110078.0,115260.5,120687.0,126366.5,132313.0,138537.5,145053.5,151874.0,159014.5,166488.5,174312.0,243853.5,250440.5,257203.5,264144.5,271265.5,279312.0,286824.5,294526.0,302420.5,310510.5,345365.0,354663.0,364190.0,373949.0,383943.0,450713.0,462937.5,475458.0,488279.5,379403.0,565822.5,880210.5,1050736.5,1157492.5,1150981.0,1287586.0,1240642.5,1566537.5,781468.5,1941710.5,1734081.5,775220.5,2668012.0,367441.0,347131.5,1194573.0,1224969.5,1256025.0,1287751.5,1320163.5,1092101.5,1117760.5,1143955.0,1170695.0,1197992.0,338749.0,339463.5,340116.0,340707.5,341233.5,1168084.5,1194305.5,1221061.0,1248361.0,1276216.5,1359722.5,1390442.0,1421789.0,1453777.0,1486417.5,1413032.5,1443681.0,1474942.0,1506828.0,1539350.5,1598940.0,1633597.5,1668947.5,1705004.0,1741779.0,474417.0,471886.5,469160.5,466233.5,463101.0,718108.0,722621.0,727100.0,731542.5,735946.5,-558916.0,-595206.5,-632495.5,-670804.0,-710155.5,-1398376.5,-1460132.5,-1523477.5,-1588446.0,-1655072.5,-1856906.5,-1931132.0,-2007225.0,-2085224.0,-2165171.0,-2706925.0,-2805266.5,-2906020.5,-3009239.0,-3114973.5,-2158614.5,-2236265.0,-2315816.5,-2397307.0,-2480780.0,-1364674.5,-1414678.5,-1465912.5,-1518402.0,-1572174.0,-1298708.5,-1344859.0,-1392134.5,-1440559.5,-1490157.5,-906134.5,-938312.0,-971274.5,-1005038.0,-1039620.0
PLDVElec,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5,150.5,150.0,150.0,149.5,299.0,299.0,298.5,298.0,297.5,-151.0,-150.5,-150.5,-150.0,-150.0,28.5,-4.0,-4.5,-5.5,-3.0,-7.5,-9.0,-8.5,-14.5,-14.0,18823.0,18794.5,18794.5,18795.0,18794.5,184421.0,184421.5,184421.5,184421.5,184421.0,320650.5,320650.5,320650.0,320650.5,320650.0,373567.5,373567.0,373567.5,373567.0,373567.5,440842.5,440842.5,440843.0,440842.5,440842.5,565275.5,565275.5,565275.5,565275.5,565276.0,1028583.0,1028583.5,1028583.5,1028583.0,1028583.5,1352113.5,1352114.0,1352113.5,1352113.5,1352113.5,1386927.5,1386927.0,1386927.0,1386927.0,1386927.0,1902324.5,1902324.5,1902324.0,1902324.5,1902324.5,2297887.5,2297887.5,2297888.0,2297887.5,2297887.5,2328039.0,2328039.5,2328039.0,2328039.0,2328039.0,2684853.5,2684853.5,2684853.0,2684853.5,2684853.5,2513927.0,2513927.0,2513927.0,2513927.0,2513926.5,2100261.5,2100261.0,2100261.0,2100261.5,2100261.0,1857079.5,1857079.5,1857080.0,1857079.5,1857079.5,1591896.5,1591896.5,1591897.0,1591896.5,1591896.5
PLDVPlugInHybrid,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,34.0,35.0,35.5,36.0,71.5,73.5,74.0,76.0,77.5,-31.5,-32.5,-33.0,-33.5,-34.0,3.5,4.0,3.5,4.0,3.5,4.0,4.0,-0.5,-12.5,-37.5,4271.5,3782.0,3373.0,3828.0,3827.5,37561.0,37561.0,37561.0,37561.0,37560.5,65306.5,65306.5,65306.5,65306.5,65306.5,76084.0,76084.0,76084.0,76084.0,76084.5,89785.5,89786.0,89786.0,89786.0,89786.0,115129.0,115129.0,115129.0,115129.0,115129.0,-276403.5,-276403.5,-276404.0,-276403.5,-276404.0,51343.0,51342.5,51343.0,51342.5,51342.5,52665.0,52664.5,52664.5,52664.5,52665.0,72235.0,72235.5,72235.5,72235.5,72235.0,87256.0,87255.5,87256.0,87256.0,87255.5,88400.5,88401.0,88400.5,88401.0,88400.5,101949.5,101950.0,101949.5,101950.0,101949.5,95459.5,95459.0,95459.5,95459.0,95459.5,79751.5,79751.0,79751.5,79751.5,79751.5,70517.5,70517.5,70517.0,70517.5,70517.5,60447.5,60448.0,60447.5,60448.0,60447.5
PLDVHydrogen,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.5,471.0,471.5,471.0,471.5,2721.0,2721.0,2721.5,2721.0,2721.0,3977.5,3977.5,3977.5,3977.0,3977.5,12983.5,12983.5,12983.5,12983.5,12983.5,66395.0,66395.5,66395.5,66395.0,66395.5,114058.0,114058.0,114058.5,114058.0,114058.0,146294.5,146294.0,146294.5,146294.5,146294.5,180895.5,180896.0,180895.5,180896.0,180895.5,164715.0,164715.0,164714.5,164715.0,164714.5,151016.0,151016.5,151016.0,151016.0,151016.0,131605.0,131605.5,131605.0,131605.0,131605.0,102537.5,102537.5,102538.0,102537.5,102537.5,95719.0,95719.0,95719.5,95719.0,95719.0,89107.0,89107.5,89107.0,89107.0,89107.5
LCVFossil,Africa,7699.5,7847.5,7998.5,8154.0,8314.5,8481.0,8654.0,8833.0,9020.5,9216.0,9421.0,9636.0,9862.5,10099.5,10350.5,10614.5,10893.0,11187.0,11497.5,11824.5,12171.0,12535.5,12921.0,13327.5,13755.5,14207.5,14683.0,15183.5,15710.5,16264.5,16846.5,17457.5,18099.5,18772.0,19477.5,20216.5,20990.0,21799.5,22646.5,23532.0,24457.0,25423.0,26432.0,27485.0,28583.0,29728.5,30922.5,32167.0,33463.5,34814.5,36221.0,37686.0,39210.0,40797.5,42448.0,44166.5,45953.5,47812.5,49746.0,51756.5,53847.5,56021.5,58281.0,60631.0,63073.0,65612.0,68250.5,70993.5,73843.5,76806.5,79885.0,83084.5,86409.5,89864.5,93455.5,97186.5,101063.5,105092.5,109278.5,113629.0,180081.0,182817.0,185610.0,188457.5,191361.5,202767.0,205910.0,209110.0,212366.5,215678.5,217147.5,220541.0,223989.5,227492.0,231049.5,309939.0,314840.0,319819.0,324875.5,1521308.0,270699.5,299691.5,376854.0,648807.0,429180.5,651282.0,707801.0,779266.5,80873.0,29461.5,281930.5,412627.5,542031.0,601789.5,370484.0,37846.5,45217.5,52203.5,58845.0,65178.5,473382.5,481387.0,489519.0,497782.0,506176.5,454715.5,505462.5,515931.0,526594.0,537454.0,783373.0,801191.5,819354.0,837868.0,856739.5,947428.0,969026.5,991043.5,1013486.0,1036361.5,994146.5,1016084.0,1038439.5,1061221.5,1084436.0,988495.5,1009263.0,1030418.0,1051967.5,1073917.0,954628.0,973447.5,992606.5,1012110.0,1031965.5,682984.0,693256.5,703683.0,714265.0,725005.5,204630.0,200869.0,196962.0,192908.0,188702.5,-314180.5,-332611.0,-351495.5,-370841.5,-390659.5,-757041.5,-787488.5,-818637.0,-850502.5,-883096.5,-1323521.5,-1368978.5,-1415446.5,-1462945.0,-1511493.5,-1034778.5,-1070799.5,-1107624.5,-1145268.0,-1183746.5,-945384.5,-977832.0,-1011000.5,-1044904.5,-1079557.5,-1734791.0,-1788282.0,-1842928.5,-1898752.0,-1955774.0,-2696416.5,-2774948.5,-2855146.0,-2937042.0,-3020666.5
