Approach,Calcul,Region,TU,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
EnergyStart,Feedback,ASEAN,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61911.0,123823.0,185734.0,247646.0,309557.0,775961.0,1242364.0,1708768.0,2175172.0,2641575.0,3782518.0,4923461.0,6064403.0,7205346.0,8346289.0,9921771.0,11497254.0,13072736.0,14648218.0,16223701.0,18017447.0,19811192.0,21604938.0,23398684.0,25192429.0,27527575.0,29862720.0,32197865.0,34533011.0,36868156.0,40836738.0,44805319.0,48773900.0,52742482.0,56711063.0,62036198.0,67361333.0,72686468.0,78011603.0,83336738.0,90849683.0,98362628.0,105875572.0,113388517.0,120901461.0,125749683.0,130597904.0,135446125.0,140294347.0,145142568.0,149475876.0,153809184.0,158142492.0,162475799.0,166809107.0,169696821.0,172584534.0,175472247.0,178359961.0,181247674.0,182950525.0,184653377.0,186356228.0,188059079.0,189761931.0,190739255.0,191716578.0,192693902.0,193671226.0,194648550.0,194976236.0,195303923.0,195631610.0,195959296.0,196286983.0,196184292.0,196081601.0,195978910.0,195876219.0,195773528.0,195282905.0,194792281.0,194301658.0,193811034.0,193320411.0
EnergyStart,Feedback,China,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431408.0,862256.0,1292587.0,1722442.0,2151858.0,3816454.0,5423525.0,7022896.0,8604640.0,10190006.0,11125349.0,12041488.0,12945175.0,13786815.0,14612253.0,15119245.0,15339202.0,15559158.0,15779115.0,15999071.0,18881425.0,21763779.0,24646133.0,27528487.0,30410841.0,32404396.0,34397951.0,36391506.0,38385061.0,40378616.0,40612594.0,40846572.0,41080550.0,41314528.0,41548506.0,41437349.0,41326191.0,41215034.0,41103876.0,40992719.0,40874795.0,40756872.0,40638948.0,40521025.0,40403101.0,41708442.0,43013784.0,44319125.0,45624466.0,46929807.0,49564167.0,52198528.0,54832889.0,57467249.0,60101610.0,66274816.0,72448021.0,78621227.0,84794433.0,90967638.0,100768988.0,110570338.0,120371688.0,130173038.0,139974388.0,154599902.0,169225416.0,183850929.0,198476443.0,213101957.0,215712865.0,218323773.0,220934682.0,223545590.0,226156498.0,224727477.0,223298455.0,221869434.0,220440412.0,219011391.0,217307894.0,215604398.0,213900902.0,212197406.0,210493909.0,208718631.0,206943352.0,205168073.0,203392794.0,201617515.0,199873170.0,198128824.0,196384479.0,194640133.0,192895788.0,191150924.0,189406061.0,187661197.0,185916334.0,184171471.0
EnergyStart,Feedback,Europe\France,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6676.0,13332.0,19972.0,26595.0,33203.0,31662.0,30126.0,28594.0,27068.0,25545.0,26424.0,27302.0,28180.0,29058.0,29935.0,33201.0,36462.0,39721.0,42978.0,46231.0,49775.0,52270.0,54763.0,57182.0,59673.0,100428.0,140663.0,180409.0,218873.0,256605.0,1605103.0,2948562.0,4292020.0,5635478.0,6978936.0,8322394.0,9665853.0,11009311.0,12352769.0,13696227.0,15039686.0,16383144.0,17726602.0,19070060.0,20413518.0,23280528.0,26147538.0,29014547.0,31881557.0,34748567.0,39068409.0,43388250.0,47708092.0,52027934.0,56347776.0,60667618.0,64987459.0,69307301.0,73627143.0,77946985.0,82266827.0,86586668.0,90906510.0,95226352.0,99546194.0,100000981.0,100455767.0,100910554.0,101365341.0,101820127.0,102274914.0,102729701.0,103184488.0,103639274.0,104094061.0,103680100.0,103266139.0,102852178.0,102438217.0,102024256.0,101610295.0,101196334.0,100782373.0,100368412.0,99954451.0,99540490.0,99126529.0,98712568.0,98298607.0,97884646.0,97470685.0,97056724.0,96642763.0,96228802.0,95814841.0,95400880.0,94986919.0,94572958.0,94158997.0,93745036.0,93331075.0,92917114.0,92503153.0,92089192.0,91675231.0,91261270.0,90847309.0,90433348.0,90019387.0,89605426.0,89191465.0,88777504.0,88363543.0,87949582.0,87535621.0
EnergyStart,Feedback,India,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80605.0,161209.0,241814.0,322418.0,403023.0,800447.0,1197870.0,1595294.0,1992718.0,2390141.0,3265608.0,4141074.0,5016540.0,5892006.0,6767472.0,7953765.0,9140058.0,10326351.0,11512644.0,12698937.0,14361421.0,16023904.0,17686388.0,19348871.0,21011355.0,23436349.0,25861344.0,28286338.0,30711333.0,33136327.0,37523426.0,41910524.0,46297623.0,50684721.0,55071820.0,61026978.0,66982135.0,72937293.0,78892451.0,84847608.0,93990270.0,103132932.0,112275594.0,121418256.0,130560917.0,144625610.0,158690303.0,172754996.0,186819689.0,200884382.0,213989033.0,227093684.0,240198335.0,253302987.0,266407638.0,264632838.0,262858038.0,261083238.0,259308439.0,257533639.0,255611030.0,253688422.0,251765813.0,249843205.0,247920596.0,246604712.0,245288828.0,243972943.0,242657059.0,241341174.0,240281813.0,239222452.0,238163091.0,237103730.0,236044369.0,234830762.0,233617155.0,232403548.0,231189941.0,229976334.0,228633097.0,227289861.0,225946625.0,224603389.0,223260153.0
EnergyStart,Feedback,LatinAmerica,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,600.0,900.0,1199.0,1497.0,1496.0,1495.0,1494.0,1493.0,1492.0,1520.0,1516.0,1511.0,1505.0,1502.0,5681.0,9811.0,13891.0,17857.0,21748.0,76746.0,131318.0,185889.0,240461.0,295032.0,783403.0,1271774.0,1760145.0,2248515.0,2736886.0,4050574.0,5364261.0,6677948.0,7991635.0,9305323.0,11062766.0,12820210.0,14577654.0,16335097.0,18092541.0,20156067.0,22219593.0,24283119.0,26346645.0,28410171.0,31161915.0,33913659.0,36665404.0,39417148.0,42168892.0,47089161.0,52009430.0,56929700.0,61849969.0,66770238.0,72595985.0,78421731.0,84247477.0,90073224.0,95898970.0,99765389.0,103631807.0,107498226.0,111364644.0,115231063.0,118241006.0,121250949.0,124260891.0,127270834.0,130280777.0,132484142.0,134687506.0,136890871.0,139094235.0,141297600.0,142583351.0,143869103.0,145154855.0,146440607.0,147726359.0,148078890.0,148431421.0,148783952.0,149136482.0,149489013.0,149385184.0,149281354.0,149177524.0,149073694.0,148969864.0,148604814.0,148239764.0,147874714.0,147509663.0,147144613.0,146525903.0,145907193.0,145288484.0,144669774.0,144051064.0,143313482.0,142575900.0,141838319.0,141100737.0,140363155.0
EnergyStart,Feedback,MiddleEast,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48065.0,96130.0,144194.0,192259.0,240324.0,628478.0,1016632.0,1404786.0,1792940.0,2181094.0,3024026.0,3866958.0,4709890.0,5552822.0,6395754.0,7527389.0,8659023.0,9790657.0,10922292.0,12053926.0,13337086.0,14620245.0,15903405.0,17186565.0,18469725.0,20158582.0,21847439.0,23536296.0,25225153.0,26914010.0,28974604.0,31035198.0,33095792.0,35156386.0,37216980.0,38508967.0,39800953.0,41092940.0,42384927.0,43676914.0,45102996.0,46529078.0,47955161.0,49381243.0,50807325.0,52371835.0,53936346.0,55500856.0,57065366.0,58629876.0,59767533.0,60905191.0,62042848.0,63180505.0,64318162.0,65059639.0,65801116.0,66542593.0,67284071.0,68025548.0,68511663.0,68997778.0,69483893.0,69970008.0,70456123.0,70809726.0,71163328.0,71516930.0,71870533.0,72224135.0,72432050.0,72639966.0,72847881.0,73055796.0,73263712.0,73185445.0,73107178.0,73028911.0,72950644.0,72872377.0,72709225.0,72546073.0,72382921.0,72219769.0,72056617.0
EnergyStart,Feedback,NorthAmerica,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22478.0,44892.0,67248.0,89549.0,111801.0,110764.0,109735.0,108714.0,107701.0,106695.0,107801.0,108910.0,110022.0,111136.0,112253.0,116957.0,121659.0,126359.0,131058.0,135755.0,140514.0,142226.0,143961.0,145533.0,147314.0,196848.0,245689.0,293925.0,340326.0,385842.0,537399.0,681376.0,825354.0,969331.0,1113308.0,2436009.0,3758710.0,5081410.0,6404111.0,7726812.0,11744104.0,15761397.0,19778690.0,23795982.0,27813275.0,32412159.0,37011043.0,41609927.0,46208811.0,50807695.0,56545656.0,62283618.0,68021580.0,73759542.0,79497503.0,87884048.0,96270593.0,104657138.0,113043683.0,121430227.0,135095479.0,148760731.0,162425982.0,176091234.0,189756486.0,192373466.0,194990446.0,197607427.0,200224407.0,202841388.0,203910829.0,204980271.0,206049712.0,207119153.0,208188595.0,209343002.0,210497408.0,211651815.0,212806222.0,213960629.0,214848982.0,215737335.0,216625689.0,217514042.0,218402395.0,218228298.0,218054200.0,217880103.0,217706005.0,217531908.0,217207206.0,216882505.0,216557804.0,216233103.0,215908401.0,215449839.0,214991277.0,214532715.0,214074153.0,213615590.0,212932188.0,212248785.0,211565382.0,210881980.0,210198577.0,209171490.0,208144403.0,207117317.0,206090230.0,205063143.0,203614426.0,202165709.0,200716991.0,199268274.0,197819557.0
EnergyStart,Feedback,OCDEPacific,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84955.0,169909.0,254864.0,339818.0,424773.0,870736.0,1316698.0,1762661.0,2208624.0,2654587.0,3562270.0,4469954.0,5377638.0,6285321.0,7193005.0,8163274.0,9133544.0,10103813.0,11074083.0,12044352.0,13349511.0,14654670.0,15959829.0,17264988.0,18570147.0,20351430.0,22132714.0,23913997.0,25695281.0,27476564.0,28888109.0,30299653.0,31711198.0,33122742.0,34534287.0,34822194.0,35110102.0,35398009.0,35685917.0,35973824.0,35950471.0,35927118.0,35903764.0,35880411.0,35857058.0,35729894.0,35602730.0,35475566.0,35348402.0,35221239.0,35038449.0,34855659.0,34672870.0,34490080.0,34307290.0,34092944.0,33878598.0,33664252.0,33449906.0,33235560.0,33018788.0,32802016.0,32585245.0,32368473.0,32151701.0,31946961.0,31742221.0,31537481.0,31332741.0,31128001.0,30930010.0,30732018.0,30534027.0,30336036.0,30138044.0,29944946.0,29751848.0,29558750.0,29365652.0,29172554.0,28978811.0,28785069.0,28591326.0,28397583.0,28203841.0
EnergyStart,Feedback,RestOfAsia,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8190.0,16356.0,24502.0,32627.0,40735.0,39486.0,38242.0,37002.0,35767.0,34537.0,34203.0,33871.0,33541.0,33213.0,32887.0,32569.0,32252.0,31936.0,31622.0,31309.0,31004.0,30005.0,29018.0,28006.0,27043.0,29592.0,32089.0,34552.0,36849.0,39102.0,70285.0,100701.0,131116.0,161531.0,191947.0,459435.0,726923.0,994411.0,1261899.0,1529387.0,2138126.0,2746866.0,3355606.0,3964346.0,4573085.0,5394107.0,6215129.0,7036151.0,7857172.0,8678194.0,9679582.0,10680971.0,11682359.0,12683748.0,13685136.0,14869933.0,16054730.0,17239527.0,18424324.0,19609121.0,21055327.0,22501533.0,23947738.0,25393944.0,26840150.0,28074239.0,29308327.0,30542416.0,31776505.0,33010594.0,34262043.0,35513493.0,36764942.0,38016392.0,39267841.0,40689391.0,42110941.0,43532490.0,44954040.0,46375590.0,47015164.0,47654738.0,48294312.0,48933886.0,49573460.0,49794228.0,50014997.0,50235766.0,50456534.0,50677303.0,50900111.0,51122919.0,51345727.0,51568535.0,51791343.0,52106750.0,52422157.0,52737564.0,53052971.0,53368378.0,53334956.0,53301533.0,53268111.0,53234689.0,53201267.0,53049863.0,52898460.0,52747056.0,52595653.0,52444249.0,52268567.0,52092886.0,51917204.0,51741523.0,51565841.0
EnergyStart,Feedback,World,PLDVElec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37343.0,74581.0,111721.0,148772.0,185740.0,182213.0,178705.0,175213.0,171738.0,168278.0,170828.0,173381.0,175936.0,178495.0,181057.0,619813.0,1058006.0,1495679.0,1932873.0,2369626.0,4042344.0,5652646.0,7255282.0,8840025.0,10428727.0,11470267.0,12491181.0,13498357.0,14439836.0,15363212.0,16702589.0,17740180.0,18777770.0,19815360.0,20852951.0,29427806.0,38002661.0,46577516.0,55152371.0,63727226.0,78447186.0,93167146.0,107887106.0,122607065.0,137327025.0,153210483.0,169093941.0,184977398.0,200860856.0,216744314.0,235979709.0,255215104.0,274450499.0,293685894.0,312921288.0,338619779.0,364318270.0,390016761.0,415715251.0,441413742.0,481839567.0,522265392.0,562691216.0,603117041.0,643542865.0,672583149.0,701623433.0,730663717.0,759704001.0,788744285.0,821667618.0,854590951.0,887514285.0,920437618.0,953360951.0,992658442.0,1031955932.0,1071253423.0,1110550913.0,1149848404.0,1190890725.0,1231933047.0,1272975369.0,1314017690.0,1355060012.0,1364844745.0,1374629479.0,1384414213.0,1394198946.0,1403983680.0,1407720065.0,1411456449.0,1415192834.0,1418929218.0,1422665603.0,1425079181.0,1427492760.0,1429906338.0,1432319917.0,1434733495.0,1434896698.0,1435059900.0,1435223103.0,1435386305.0,1435549508.0,1433671513.0,1431793518.0,1429915523.0,1428037528.0,1426159533.0,1422582832.0,1419006132.0,1415429431.0,1411852731.0,1408276031.0
EnergyStart,Feedback,France,PLDVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,2435.0,8059.0,20774.0,32015.0,42040.0,53796.0,65552.0,77308.0,89064.0,100820.0,112576.0,124333.0,136089.0,147845.0,159601.0,171357.0,183113.0,181953.0,180794.0,179634.0,178475.0,177315.0,167625.0,157934.0,148243.0,138553.0,128862.0,119171.0,109481.0,99790.0,90099.0,80408.0,70718.0,61027.0,51336.0,41646.0,31955.0,31684.0,31414.0,31143.0,30873.0,30602.0,30332.0,30061.0,29790.0,29520.0,29249.0,28994.0,28740.0,28485.0,28230.0,27976.0,27721.0,27466.0,27211.0,26957.0,26702.0,26447.0,26193.0,25938.0,25683.0,25429.0,25174.0,24919.0,24664.0,24410.0,24155.0,23900.0,23646.0,23391.0,23136.0,22881.0,22627.0,22372.0,22117.0,21863.0,21608.0,21353.0,21098.0,20844.0,20589.0,20334.0,20080.0,19825.0,19570.0,19315.0,19061.0
EnergyStart,Feedback,Africa,PLDVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,135.0,205.0,276.0,348.0,491.0,638.0,786.0,938.0,1093.0,1030.0,965.0,899.0,832.0,764.0,771.0,779.0,786.0,794.0,801.0,809.0,817.0,816.0,791.0,716.0,9259.0,16823.0,23569.0,31225.0,38880.0,114002.0,189124.0,264246.0,339368.0,414489.0,545102.0,675715.0,806328.0,936941.0,1067554.0,1219722.0,1371890.0,1524058.0,1676226.0,1828395.0,2007966.0,2187538.0,2367110.0,2546682.0,2726254.0,2956512.0,3186770.0,3417028.0,3647286.0,3877544.0,3324737.0,2771930.0,2219122.0,1666315.0,1113507.0,1216193.0,1318878.0,1421564.0,1524249.0,1626934.0,1732264.0,1837593.0,1942922.0,2048251.0,2153581.0,2298051.0,2442522.0,2586993.0,2731464.0,2875934.0,3050446.0,3224957.0,3399469.0,3573981.0,3748492.0,3925293.0,4102095.0,4278896.0,4455698.0,4632499.0,4836398.0,5040298.0,5244197.0,5448097.0,5651996.0,5842915.0,6033833.0,6224752.0,6415670.0,6606589.0,6766092.0,6925594.0,7085097.0,7244600.0,7404103.0,7545138.0,7686173.0,7827207.0,7968242.0,8109277.0,8230172.0,8351068.0,8471963.0,8592859.0,8713754.0
EnergyStart,Feedback,ASEAN,PLDVPlugInHybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14138.0,26660.0,37828.0,50438.0,63047.0,158039.0,253031.0,348023.0,443015.0,538007.0,770381.0,1002756.0,1235130.0,1467505.0,1699879.0,2020756.0,2341633.0,2662510.0,2983387.0,3304263.0,3669594.0,4034924.0,4400254.0,4765584.0,5130914.0,5606511.0,6082107.0,6557704.0,7033300.0,7508897.0,6437806.0,5366715.0,4295624.0,3224533.0,2153442.0,2355649.0,2557856.0,2760063.0,2962270.0,3164477.0,3449759.0,3735042.0,4020325.0,4305608.0,4590891.0,4774988.0,4959086.0,5143183.0,5327280.0,5511378.0,5675923.0,5840468.0,6005013.0,6169558.0,6334103.0,6443756.0,6553409.0,6663062.0,6772714.0,6882367.0,6947028.0,7011689.0,7076350.0,7141011.0,7205672.0,7242783.0,7279894.0,7317005.0,7354116.0,7391227.0,7403670.0,7416113.0,7428556.0,7440999.0,7453442.0,7449543.0,7445643.0,7441744.0,7437845.0,7433945.0,7415315.0,7396685.0,7378055.0,7359425.0,7340795.0
