TU,Region,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
LCVHydrogen,ASEAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6508.0,13112.0,19812.0,26616.0,33520.0,75496.0,118100.0,161336.0,205216.0,249748.0,326704.0,404800.0,484052.0,564468.0,646068.0,861936.0,1081012.0,1303332.0,1528924.0,1757836.0,2310624.0,2871612.0,3440900.0,4018576.0,4604732.0,5616776.0,6643756.0,7685848.0,8743220.0,9816036.0,11844860.0,13903604.0,15992600.0,18112192.0,20262716.0,25159004.0,30127688.0,35169584.0,40285512.0,45476296.0,52353496.0,59331428.0,66411216.0,73594000.0,80880920.0,87890844.0,95001496.0,102213996.0,109529468.0,116949056.0,124341992.0,131839372.0,139442352.0,147152096.0,154969776.0,162010104.0,169147436.0,176382832.0,183717368.0,191152120.0,196132284.0,201176472.0,206285356.0,211459636.0,216699996.0,220245352.0,223831740.0,227459572.0,231129272.0,234841260.0,237045908.0,239270420.0,241514976.0,243779752.0,246064920.0,248036452.0,250023716.0,252026840.0,254045952.0,256081172.0
BusFossil,ASEAN,56744.0,57488.0,58240.0,59000.0,59768.0,60536.0,61312.0,62096.0,62896.0,63704.0,64528.0,65368.0,66224.0,67104.0,68000.0,68920.0,69864.0,70840.0,71840.0,72880.0,73952.0,75056.0,76200.0,77392.0,78624.0,79904.0,81232.0,82608.0,84048.0,85544.0,87096.0,88720.0,90400.0,92160.0,93984.0,95888.0,97872.0,99936.0,102088.0,104328.0,106664.0,109096.0,111624.0,114264.0,117008.0,119856.0,122832.0,125920.0,129136.0,132480.0,135960.0,139584.0,143344.0,147248.0,151312.0,155536.0,159928.0,164480.0,169216.0,174136.0,179240.0,184544.0,190040.0,195752.0,201680.0,207832.0,214216.0,220840.0,227712.0,234832.0,242224.0,249888.0,257840.0,266080.0,274624.0,283488.0,292664.0,302184.0,312056.0,322280.0,332880.0,338816.0,344816.0,350888.0,357024.0,363232.0,397872.0,432768.0,467944.0,503392.0,539128.0,589640.0,640560.0,691896.0,743664.0,795864.0,852264.0,909152.0,966528.0,1024400.0,1142160.0,1248576.0,1299888.0,1385704.0,1432280.0,1474312.0,1577072.0,1673536.0,1776760.0,1883616.0,1981416.0,2105664.0,2268608.0,2422336.0,2591784.0,2733528.0,2942264.0,3153000.0,3365760.0,3580552.0,3797392.0,4003136.0,4210824.0,4420480.0,4632112.0,4845728.0,4888008.0,4930592.0,4973480.0,5016672.0,5060168.0,5149912.0,5240424.0,5331704.0,5423760.0,5516608.0,5563328.0,5610376.0,5657752.0,5705464.0,5753504.0,5749112.0,5744528.0,5739760.0,5734808.0,5729656.0,5696456.0,5662792.0,5628648.0,5594024.0,5558920.0,5416952.0,5273448.0,5128384.0,4981744.0,4833536.0,4590272.0,4344472.0,4096128.0,3845208.0,3591704.0,3427440.0,3261464.0,3093752.0,2924296.0,2753080.0,2569440.0,2383912.0,2196472.0,2007120.0,1815840.0,1706360.0,1595744.0,1483992.0,1371096.0,1257040.0,1198480.0,1139312.0,1079528.0,1019120.0,958080.0,933784.0,909224.0,884392.0,859296.0,833928.0,822400.0,810736.0,798936.0,787008.0,774936.0,773136.0,771296.0,769424.0,767512.0,765568.0,766592.0,767608.0,768624.0,769624.0,770616.0
BusElec,ASEAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,4832.0,7304.0,9824.0,12376.0,31280.0,50496.0,70024.0,89880.0,110048.0,158880.0,208512.0,258960.0,310216.0,362304.0,434256.0,507368.0,581656.0,657136.0,733824.0,821688.0,910960.0,1001640.0,1093760.0,1187336.0,1308104.0,1430792.0,1555416.0,1682000.0,1810576.0,2042128.0,2277384.0,2516392.0,2759184.0,3005824.0,3315224.0,3629536.0,3948816.0,4273120.0,4602520.0,5058888.0,5522488.0,5993408.0,6471720.0,6957536.0,7296320.0,7640232.0,7989320.0,8343664.0,8703312.0,9037208.0,9376024.0,9719824.0,10068664.0,10422608.0,10690648.0,10962400.0,11237920.0,11517240.0,11800416.0,12009704.0,12221648.0,12436272.0,12653608.0,12873688.0,13046920.0,13222136.0,13399360.0,13578608.0,13759904.0,13896968.0,14035360.0,14175096.0,14316176.0,14458632.0,14570496.0,14683216.0,14796816.0,14911288.0,15026640.0,15112864.0,15199488.0,15286512.0,15373944.0,15461768.0
BusHydrogen,ASEAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,1152.0,1744.0,2344.0,2960.0,4312.0,5696.0,7096.0,8520.0,9960.0,12448.0,14968.0,17536.0,20144.0,22784.0,33952.0,45296.0,56824.0,68536.0,80440.0,101520.0,122944.0,144712.0,166832.0,189312.0,222904.0,257040.0,291728.0,326968.0,362768.0,475648.0,590368.0,706944.0,825408.0,945784.0,1190528.0,1439256.0,1692008.0,1948840.0,2209800.0,2458576.0,2711312.0,2968056.0,3228864.0,3493776.0,3774688.0,4060016.0,4349792.0,4644080.0,4942936.0,5195568.0,5452040.0,5712392.0,5976672.0,6244936.0,6446256.0,6650480.0,6857640.0,7067768.0,7280904.0,7456752.0,7635016.0,7815712.0,7998872.0,8184528.0,8349336.0,8516312.0,8685480.0,8856864.0,9030488.0,9206056.0,9383904.0,9564072.0,9746568.0,9931440.0,10126128.0,10323368.0,10523176.0,10725576.0,10930608.0
TruckFossil,ASEAN,139290.0,142610.0,145980.0,149400.0,152880.0,156410.0,160000.0,163650.0,167360.0,171140.0,175000.0,178920.0,182930.0,187020.0,191200.0,195470.0,199850.0,204330.0,208920.0,213640.0,218480.0,223450.0,228570.0,233840.0,239270.0,244870.0,250650.0,256610.0,262780.0,269150.0,275740.0,282570.0,289630.0,296950.0,304540.0,312410.0,320570.0,329030.0,337810.0,346930.0,356400.0,366230.0,376430.0,387040.0,398050.0,409490.0,421380.0,433740.0,446580.0,459910.0,473780.0,488180.0,503150.0,518700.0,534860.0,551660.0,569110.0,587240.0,606070.0,625640.0,645970.0,667100.0,689040.0,711830.0,735500.0,760090.0,785630.0,812150.0,839690.0,868290.0,897990.0,928830.0,960850.0,994090.0,1028610.0,1064440.0,1101640.0,1140250.0,1180330.0,1221940.0,1265120.0,1343050.0,1421870.0,1501620.0,1582310.0,1663960.0,1841530.0,2021180.0,2202960.0,2386910.0,2573060.0,2878570.0,3187780.0,3500760.0,3817560.0,4138280.0,4319130.0,4502230.0,4687610.0,4875310.0,4865580.0,5068360.0,5270110.0,5487220.0,5363080.0,5532440.0,5663140.0,5729980.0,6319100.0,7247650.0,7304990.0,7535710.0,8233900.0,8467630.0,8927120.0,9427180.0,9904470.0,10387940.0,10877650.0,11373650.0,11876020.0,12334700.0,12799170.0,13269500.0,13745740.0,14227950.0,14596550.0,14969580.0,15347080.0,15729110.0,16115700.0,16587760.0,17065600.0,17549280.0,18038850.0,18534370.0,18979300.0,19429520.0,19885080.0,20346020.0,20812410.0,21178290.0,21548260.0,21922340.0,22300580.0,22683010.0,22967860.0,23255580.0,23546180.0,23839700.0,24136160.0,24330140.0,24525650.0,24722710.0,24921320.0,25121490.0,25086720.0,25050250.0,25012060.0,24972140.0,24930460.0,24558450.0,24180080.0,23795270.0,23403940.0,23006040.0,22473700.0,21932860.0,21383420.0,20825300.0,20258390.0,19632920.0,18997780.0,18352880.0,17698100.0,17033350.0,16319500.0,15594910.0,14859480.0,14113080.0,13355600.0,12836580.0,12309700.0,11774890.0,11232060.0,10681120.0,10444100.0,10203280.0,9958600.0,9710040.0,9457540.0,9405560.0,9352390.0,9298040.0,9242480.0,9185700.0,9191020.0,9195960.0,9200530.0,9204730.0,9208530.0
TruckElec,ASEAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,470.0,720.0,960.0,1210.0,4710.0,8260.0,11850.0,15500.0,19200.0,33940.0,48880.0,64030.0,79390.0,94960.0,122090.0,149600.0,177490.0,205750.0,234400.0,302800.0,372150.0,442440.0,513700.0,585920.0,821420.0,1060160.0,1302180.0,1547510.0,1796190.0,2360060.0,2931670.0,3511110.0,4098460.0,4693790.0,5482300.0,6281530.0,7091600.0,7912620.0,8744690.0,9862750.0,10995900.0,12144320.0,13308160.0,14487570.0,16188950.0,17913260.0,19660730.0,21431600.0,23226130.0,25471270.0,27746480.0,30052060.0,32388320.0,34755570.0,37163640.0,39603480.0,42075400.0,44579750.0,47116850.0,49784180.0,52486270.0,55223490.0,57996200.0,60804740.0,63125770.0,65476090.0,67856010.0,70265830.0,72705840.0,74276630.0,75865720.0,77473300.0,79099560.0,80744660.0,81834730.0,82936060.0,84048730.0,85172860.0,86308540.0,87152080.0,88003160.0,88861870.0,89728250.0,90602380.0
TruckHydrogen,ASEAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,2560.0,3860.0,5190.0,6530.0,14700.0,22980.0,31380.0,39890.0,48520.0,63430.0,78550.0,93880.0,109420.0,125160.0,166890.0,209190.0,252070.0,295530.0,339590.0,446130.0,554130.0,663610.0,774590.0,887070.0,1081430.0,1278440.0,1478140.0,1680540.0,1885690.0,2274160.0,2667930.0,3067050.0,3471600.0,3881610.0,4816850.0,5764900.0,6725880.0,7699930.0,8687180.0,9995280.0,11321140.0,12664930.0,14026830.0,15407040.0,16732950.0,18076540.0,19437980.0,20817460.0,22215150.0,23606210.0,25015520.0,26443260.0,27889620.0,29354800.0,30671150.0,32004370.0,33354630.0,34722100.0,36106950.0,37026840.0,37957760.0,38899830.0,39853160.0,40817840.0,41462340.0,42113820.0,42772350.0,43437990.0,44110810.0,44499900.0,44892260.0,45287930.0,45686920.0,46089280.0,46432450.0,46778170.0,47126450.0,47477310.0,47830770.0
TTWFossil,China,1646496.0,1679442.0,1712972.0,1747098.0,1781838.0,1817206.0,1853226.0,1889916.0,1927302.0,1965408.0,2004262.0,2043898.0,2084346.0,2125644.0,2167832.0,2210948.0,2255040.0,2300152.0,2346338.0,2393646.0,2442136.0,2491866.0,2542896.0,2595292.0,2649122.0,2704454.0,2761360.0,2819918.0,2880204.0,2942300.0,3006290.0,3072258.0,3140294.0,3210488.0,3282934.0,3357726.0,3434966.0,3514754.0,3597190.0,3682386.0,3770446.0,3861482.0,3955610.0,4052948.0,4153612.0,4257726.0,4365416.0,4476812.0,4592046.0,4711252.0,4834572.0,4962144.0,5094118.0,5230644.0,5371876.0,5517974.0,5669100.0,5825422.0,5987114.0,6154352.0,6327320.0,6506206.0,6691204.0,6882516.0,7080344.0,7284904.0,7496412.0,7715096.0,7941188.0,8174926.0,8416560.0,8666346.0,8924546.0,9191432.0,9467286.0,9752398.0,10047068.0,10351602.0,10666322.0,10991558.0,11327646.0,11995194.0,12664560.0,13335862.0,14009210.0,14684706.0,15419152.0,16156060.0,16895532.0,17637666.0,18382552.0,21259844.0,24145760.0,27040712.0,29945092.0,32859278.0,38041866.0,43242056.0,48460480.0,53697740.0,59301084.0,61736660.0,62400168.0,68755540.0,70771434.0,75087356.0,85730324.0,98300806.0,108875938.0,117177034.0,129445214.0,143617008.0,156872836.0,162811394.0,169154456.0,174197406.0,184309488.0,194504656.0,204783486.0,215146558.0,225594458.0,231426928.0,237305384.0,243230144.0,249201520.0,255219830.0,258378954.0,261560856.0,264765688.0,267993598.0,271244738.0,277157668.0,283116688.0,289122116.0,295174262.0,301273446.0,303049428.0,304835638.0,306632136.0,308438980.0,310256232.0,309317432.0,308365406.0,307400044.0,306421240.0,305428884.0,302865472.0,300274890.0,297656932.0,295011390.0,292338056.0,284917038.0,277427118.0,269867800.0,262238580.0,254538950.0,241666758.0,228679066.0,215575048.0,202353870.0,189014692.0,172556922.0,155953498.0,139203378.0,122305520.0,105258872.0,88137454.0,70865770.0,53442752.0,35867326.0,18138408.0,16430374.0,14707188.0,12968742.0,11214928.0,9445638.0,9196110.0,8944246.0,8690032.0,8433446.0,8174474.0,8022010.0,7868074.0,7712656.0,7555746.0,7397328.0,7257008.0,7115330.0,6972288.0,6827872.0,6682068.0,6560328.0,6437404.0,6313288.0,6187972.0,6061446.0,5968780.0,5875194.0,5780684.0,5685238.0,5588854.0
TTWElec,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4284698.0,7781996.0,11676248.0,14672280.0,17944298.0,32009698.0,47469282.0,62480120.0,76238278.0,92716942.0,101102014.0,108869296.0,111647168.0,114822812.0,117214836.0,119450228.0,121702718.0,123972418.0,126259448.0,128563920.0,152371238.0,176379144.0,200589046.0,225002358.0,249620506.0,267118314.0,284761326.0,302550556.0,320487020.0,338571744.0,341988788.0,345429478.0,348893964.0,352382400.0,355894936.0,356462718.0,357029474.0,357595180.0,358159810.0,358723344.0,359226296.0,359727590.0,360227202.0,360725100.0,361221260.0,368781380.0,376400490.0,384078992.0,391817286.0,399615778.0,423866252.0,448319044.0,472975568.0,497837240.0,522905494.0,579103904.0,635778874.0,692933748.0,750571896.0,808696702.0,899705074.0,991487296.0,1084048804.0,1177395072.0,1271531604.0,1410476714.0,1550604850.0,1691924324.0,1834443502.0,1978170808.0,2011101942.0,2044285090.0,2077721944.0,2111414210.0,2145363600.0,2141081580.0,2136725138.0,2132293646.0,2127786472.0,2123202984.0,2115870050.0,2108436214.0,2100900662.0,2093262574.0,2085521126.0,2076961178.0,2068289962.0,2059506594.0,2050610180.0,2041599822.0,2032789220.0,2023865614.0,2014828104.0,2005675790.0,1996407760.0,1987017716.0,1977510072.0,1967883902.0,1958138268.0,1948272232.0
TTWHydrogen,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13940.0,27998.0,42176.0,56472.0,70892.0,243582.0,417744.0,593382.0,770512.0,949142.0,1978810.0,3017246.0,4064516.0,5120676.0,6185794.0,7617316.0,9060976.0,10516858.0,11985048.0,13465636.0,14682150.0,15908864.0,17145850.0,18393180.0,19650924.0,20778870.0,21916172.0,23062896.0,24219108.0,25384872.0,27011548.0,28651794.0,30305702.0,31973372.0,33654896.0,36089880.0,38545288.0,41021264.0,43517948.0,46035488.0,50137580.0,54274322.0,58445960.0,62652738.0,66894902.0,72651340.0,78456456.0,84310592.0,90214094.0,96167304.0,103783468.0,111464026.0,119209428.0,127020130.0,134896586.0,135755862.0,136620280.0,137489870.0,138364660.0,139244684.0,139443134.0,139640900.0,139837970.0,140034334.0,140229980.0,141351592.0,142480542.0,143616878.0,144760644.0,145911886.0,147833460.0,149769270.0,151719404.0,153683962.0,155663038.0,158316828.0,160991104.0,163686006.0,166401672.0,169138242.0,172414478.0,175716446.0,179044324.0,182398284.0,185778504.0
PLDVFossil,China,1039644.0,1072140.0,1105448.0,1139600.0,1174624.0,1210556.0,1247432.0,1285292.0,1324180.0,1364144.0,1405236.0,1447516.0,1491036.0,1535868.0,1582080.0,1629748.0,1678948.0,1729768.0,1782300.0,1836636.0,1892880.0,1951140.0,2011528.0,2074168.0,2139180.0,2206704.0,2276872.0,2349840.0,2425756.0,2504784.0,2587088.0,2672852.0,2762260.0,2855504.0,2952788.0,3054324.0,3160336.0,3271052.0,3386720.0,3507584.0,3633916.0,3765988.0,3904092.0,4048528.0,4199608.0,4357664.0,4523040.0,4696092.0,4877200.0,5066748.0,5265152.0,5472840.0,5690256.0,5917868.0,6156168.0,6405664.0,6666892.0,6940408.0,7226800.0,7526676.0,7840672.0,8169464.0,8513748.0,8874252.0,9251744.0,9647024.0,10060928.0,10494332.0,10948152.0,11423344.0,11920916.0,12441916.0,12987440.0,13558640.0,14156716.0,14782928.0,15438596.0,16125096.0,16843868.0,17596424.0,18384344.0,19736208.0,21125096.0,22552024.0,24018024.0,25524140.0,27171336.0,28863760.0,30602580.0,32389000.0,34224224.0,40129168.0,46207652.0,52464364.0,58904072.0,65531620.0,76917916.0,88642972.0,100715692.0,113145148.0,124547328.0,139964460.0,159401632.0,181517884.0,205660540.0,230273444.0,258772480.0,286717520.0,320039144.0,340715864.0,380743268.0,436908932.0,476160944.0,552539204.0,583757524.0,613290676.0,656470740.0,700850696.0,746457496.0,793318652.0,841462228.0,871933380.0,903151444.0,935132324.0,967892240.0,1001447724.0,1024527652.0,1048084388.0,1072127200.0,1096665520.0,1121708968.0,1159350732.0,1197895092.0,1237361064.0,1277768040.0,1319135796.0,1341997212.0,1365251012.0,1388903872.0,1412962588.0,1437434068.0,1449159748.0,1460900848.0,1472654976.0,1484419676.0,1496192412.0,1504132964.0,1511956268.0,1519656720.0,1527228564.0,1534665904.0,1512151464.0,1488558444.0,1463858624.0,1438023176.0,1411022632.0,1353698512.0,1294237960.0,1232588196.0,1168695312.0,1102504260.0,1015653292.0,925818320.0,832927288.0,736906616.0,637681164.0,535018008.0,428990144.0,319517468.0,206518208.0,89908868.0,79044020.0,67817604.0,56220980.0,44245308.0,31881584.0,30550440.0,29169900.0,27738744.0,26255732.0,24719588.0,23985364.0,23222156.0,22429228.0,21605848.0,20751252.0,20031860.0,19284916.0,18509732.0,17705608.0,16871828.0,16213684.0,15530848.0,14822708.0,14088636.0,13328004.0,12849064.0,12351900.0,11836056.0,11301072.0,10746476.0
PLDVElec,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725632.0,3449024.0,5170348.0,6889768.0,8607432.0,15265816.0,21694100.0,28091584.0,34418560.0,40760024.0,44501396.0,48165952.0,51780700.0,55147260.0,58449012.0,60476980.0,61356808.0,62236632.0,63116460.0,63996284.0,75525700.0,87055116.0,98584532.0,110113948.0,121643364.0,129617584.0,137591804.0,145566024.0,153540244.0,161514464.0,162450376.0,163386288.0,164322200.0,165258112.0,166194024.0,165749396.0,165304764.0,164860136.0,164415504.0,163970876.0,163499180.0,163027488.0,162555792.0,162084100.0,161612404.0,166833768.0,172055136.0,177276500.0,182497864.0,187719228.0,198256668.0,208794112.0,219331556.0,229868996.0,240406440.0,265099264.0,289792084.0,314484908.0,339177732.0,363870552.0,403075952.0,442281352.0,481486752.0,520692152.0,559897552.0,618399608.0,676901664.0,735403716.0,793905772.0,852407828.0,862851460.0,873295092.0,883738728.0,894182360.0,904625992.0,898909908.0,893193820.0,887477736.0,881761648.0,876045564.0,869231576.0,862417592.0,855603608.0,848789624.0,841975636.0,834874524.0,827773408.0,820672292.0,813571176.0,806470060.0,799492680.0,792515296.0,785537916.0,778560532.0,771583152.0,764603696.0,757624244.0,750644788.0,743665336.0,736685884.0
